,reviewTime,overall,reviewText,asin
676,"03 21, 2015",5.0,Fragarant is strong enough to use without lotion or spray.,B0009RF9DW
677,"03 18, 2015",5.0,Luv it!,B0009RF9DW
678,"03 12, 2015",5.0,My favorite way to relax.,B0009RF9DW
679,"03 11, 2015",5.0,This was exactly what I wanted. Thank you,B0009RF9DW
680,"03 1, 2015",5.0,"If you want women to fall over you, wash yourself with this. It's the best smelling thing you'll ever have in your shower. Pricey? Of course, it's $50 bucks for soap. But to quote Ferris Bueller, ""if you have the means, I highly recommend picking one up""",B0009RF9DW
681,"02 26, 2015",5.0,Favorite scent! Love it!,B0009RF9DW
682,"02 23, 2015",5.0,I really like this wash and was feeling lazy so I decided to buy it on amazon. Just be advised its about 3-4 times more expensive on amazon than in most stores.,B0009RF9DW
683,"02 23, 2015",5.0,One liter almost lasted a year.... I forgot how much I spent but it's worth it,B0009RF9DW
684,"02 20, 2015",5.0,I brought this as a gift. It smells great. I love the price!,B0009RF9DW
685,"02 13, 2015",5.0,This soap is great! It has a nice smell that isn't too overwhelming. It is also sulfate free!,B0009RF9DW
686,"02 4, 2015",5.0,AWESOME.. AROMA,B0009RF9DW
687,"01 31, 2015",5.0,I got a bottle for my birthday. I love the relaxing scent so much that I went on Amazon and ordered 8 more bottles!,B0009RF9DW
688,"01 28, 2015",5.0,"Oh my god... I love Britney spears for one... And this collection !!! I can spritz some of the perfume on, or soak in the tub with the bubble bath, and come out smelling like a vanilla fairy goddess. Such an amazing mix of scents in one spray!!!",B0009RF9DW
689,"01 27, 2015",5.0,Hope they come back with this scent,B0009RF9DW
690,"01 24, 2015",5.0,Love this shower gel and it was a good value.,B0009RF9DW
691,"01 22, 2015",5.0,Love this product but it's hard to finf,B0009RF9DW
692,"01 12, 2015",5.0,"This is perfect in many ways, fragrant, light, and clean.",B0009RF9DW
693,"01 4, 2015",5.0,"I love the smell of this particular product and the way it feels on my lips.  I wish it wasn't so expensive, because I would buy more!,,",B0009RF9DW
694,"01 3, 2015",5.0,I love the smell of the shower gel also it bodyspary and also a great gift set that I got from wife that only cost me $20. it's great to a get gift from your hard own money.,B0009RF9DW
695,"12 29, 2014",5.0,I really like the shampoo and body wash. They both lather great with a very masculine yet fruity scent. 3 thumbs up!,B0009RF9DW
696,"12 29, 2014",5.0,I wish I could find more products with this particular fragrance. I drives me nuts. Oh and it makes my skin silky soft. WIsh the scent lasted longer on my skin. I really love it.,B0009RF9DW
697,"12 28, 2014",5.0,One of my wife's favorites.,B0009RF9DW
698,"12 24, 2014",5.0,I really appreciate the rapid delivery on my item. It was better than expected.,B0009RF9DW
699,"12 18, 2014",5.0,I love the scent of the music. Unfortunately they don't make this anymore but it's the best,B0009RF9DW
700,"12 15, 2014",5.0,Love it,B0009RF9DW
701,"12 8, 2014",5.0,The price for an Hermes product is the best,B0009RF9DW
702,"11 28, 2014",5.0,Love this-but believe it is no longer available!! Thymes-BRING IT BACK PLEASE!!!,B0009RF9DW
703,"11 26, 2014",5.0,This is my wife's go to body wash.,B0009RF9DW
704,"11 26, 2014",5.0,I have used this for years and absolutely love it.  Can't wait for it to be made available again as I am getting very low.,B0009RF9DW
705,"11 24, 2014",5.0,Great product,B0009RF9DW
706,"11 23, 2014",5.0,Alien has been my favorite for years! I always get compliments,B0009RF9DW
707,"11 21, 2014",5.0,This is the only perfume I use .I love it. I will recommend it.it will last all day,B0009RF9DW
708,"11 21, 2014",5.0,"I love the Bionutrients x 7; it really nourishes my skin.  I am an older adult and the 3x doesn't work for my skin.  Unfortunately, Henkel quit making this product because they said they didn't have a great enough response to it.  I bought over $100.00 worth on Amazon because it can no longer be found in the stores.  I hope I can find something that works as well and I have tried a lot of products.",B0009RF9DW
709,"11 21, 2014",5.0,This body wash is so concentrated and fragrant. It lathers beautifully and moisturizes.,B0009RF9DW
710,"11 7, 2014",5.0,I really is what I expected,B0009RF9DW
711,"11 4, 2014",5.0,Nice product.,B0009RF9DW
712,"11 3, 2014",5.0,100% is recommended,B0009RF9DW
713,"10 25, 2014",5.0,All perfect,B0009RF9DW
714,"10 11, 2014",5.0,Great stuff!,B0009RF9DW
715,"10 7, 2014",5.0,perfect gift,B0009RF9DW
716,"10 4, 2014",5.0,I loved it.,B0009RF9DW
717,"09 29, 2014",5.0,$65 for one bottles of soap!! Do NOT use this sight unless you are very wealthy!,B0009RF9DW
718,"09 29, 2014",5.0,soapy,B0009RF9DW
719,"09 28, 2014",5.0,Like this product very much..it smells great.,B0009RF9DW
720,"09 20, 2014",5.0,Love it!,B0009RF9DW
721,"09 19, 2014",5.0,"I love this shower gel, tiny bit makes super sudsy.",B0009RF9DW
722,"09 19, 2014",5.0,"Azur is always my favorite in the Thymes collection because of its clean, fresh scent. I like that my skin feels moisturized when using this product in the shower.",B0009RF9DW
723,"09 14, 2014",5.0,"I love it so much, others receive it on their birthday.  Now they love it too.",B0009RF9DW
724,"09 11, 2014",5.0,This product is wonderful and the seller met  my every expectation!,B0009RF9DW
725,"09 5, 2014",5.0,love it...smells so good and was delivered fast....wrapped in bubble wrap and a nice big box....buy with confidance,B0009RF9DW
726,"08 29, 2014",5.0,I love it!  What more to say?  I was happy to find it available and at a reasonable enough price.,B0009RF9DW
727,"08 23, 2014",5.0,"The Azur has been discontinued. I hated to have to try a lot of scents to find another one I liked as well. I found this site
and the price was right and the product was delivered as promised. As long as they have this in stock, I will keep buying it.
This is not a heavy fragrance, it is crisp, clean and you can wear it day or night.",B0009RF9DW
728,"08 21, 2014",5.0,My favorite shampoo...I can't be without this product...I love it,B0009RF9DW
729,"08 14, 2014",5.0,Have been looking for this kit. Great for for traveling.,B0009RF9DW
730,"08 9, 2014",5.0,My  favorite and hard to find.,B0009RF9DW
731,"08 8, 2014",5.0,love this product! ran out of face wash on a trip once so I used this and have used it as face wash ever since!,B0009RF9DW
732,"08 6, 2014",5.0,I love this cleansing cream. I also bought the body cream. Love the smell.,B0009RF9DW
733,"08 3, 2014",5.0,Husband loves it.,B0009RF9DW
734,"07 20, 2014",5.0,"Good service, product as described",B0009RF9DW
735,"07 14, 2014",5.0,I love this for when I take a shower.,B0009RF9DW
736,"07 13, 2014",5.0,Every woman should use this.  It leaves your skin so soft.  You will just love it.,B0009RF9DW
737,"07 6, 2014",5.0,yum,B0009RF9DW
738,"07 5, 2014",5.0,My aunt loves it!  I will get her some more when she runs out.,B0009RF9DW
739,"07 5, 2014",5.0,This gel is so fragrant and good lather.  Very luxurious!,B0009RF9DW
740,"07 3, 2014",5.0,Can't find locally. ..It's my favorite body wash.. really good stuff!!,B0009RF9DW
741,"06 23, 2014",5.0,"Packaged well and arrived in good time.  I couldn't find this product locally, so ordered it online.  We were visiting my grandson and I'd forgotten my shampoo and used his.  It was great for my hair, so I've been using it ever since.",B0009RF9DW
742,"06 23, 2014",5.0,"I like the fact that I don't have a reaction since this is all organc , no chemicals, no pesticides, or preservatives and not tested on animals. The only downside is the travel pack is too small for a two week vacation, they are one ounce bottles enough for a weekend. I had to pack other 3 ounce bottles of shampoo, conditioner, and body wash. If if burts bees made this in a 3.4 oz travel (TSA regulations) then it would be great.
I can testify that burts bees is good for you and the enviroment.",B0009RF9DW
743,"06 19, 2014",5.0,"""Oh my goodness"".. This is the most wonderful body wash ever.. It has to be the best thing since herbal essences.. at least the Japanese version, and i'ts peach.. Oh my God, it smells so good. You'll never want to get out of the shower.  I used it all up in like a week. It was like addictive. I love it. 5 stars... I'll buy it again and again I can't get enough of that smell!",B0009RF9DW
744,"06 10, 2014",5.0,"I was so disappointed when BedBathandBeyond discontinued this product, but I was thrilled to find it on Amazon.  It's my favorite fragrance for the summertime!",B0009RF9DW
745,"06 2, 2014",5.0,"Love the fragrance, and was happy to be able to buy Moon Sparkle again! Give it a try! You won't be disappointed! Very sexy fragrance!",B0009RF9DW
746,"05 30, 2014",5.0,This is a great moisturizing body wash. Leaves skin silky soft for hours. A must buy who wants soft skin.,B0009RF9DW
747,"05 28, 2014",5.0,My aunt bought me this lotion from a Ross store last year for Christmas and I loved it. This is kind of expensive on Amazon but I still love it and Amazon is the only place I could find it. I will use it up slowly and carefully. Love the way it smells!,B0009RF9DW
748,"05 24, 2014",5.0,"I have been buying this body wash for abut a year now. It is simple. No heavy perfumes or dyes. My husband has sensitive skin and this stuff doesn't bother him at all.

I have always loved Ivory! I love it more now.",B0009RF9DW
749,"05 14, 2014",5.0,"I love Perlier Lavender Body Butter, so I had to have the Shower Gel to layer the two products together.  What I love especially is that the Shower Gel fragrance stays on your skin even by itself.

ACTUALLY, I JUST LOVE ANYTHING THE COMPANY MAKES.",B0009RF9DW
750,"05 12, 2014",5.0,Received my order very quickly. I love Body Shop items but do not live near any store that carries them. Glad that I can get them from Amazon. The shower gel has an amazing smell and would recommend it to anyone.,B0009RF9DW
751,"05 8, 2014",5.0,I absolutely love this scent ever since the first time I tried it.  I hope Thymes continues to make it.,B0009RF9DW
752,"05 6, 2014",5.0,"this product is very hard to find - and rare in department stores anymore.  I love the scent and always get compliments on it.  Can't stand Paris Hilton as a person, but dang, she makes a wonder perfume!",B0009RF9DW
753,"04 24, 2014",5.0,"I really enjoy this product. They started selling it at our local store so I don't need to order it online any more. I am allergic to many products, so I was happy to find this one.",B0009RF9DW
754,"04 14, 2014",5.0,"I have had this shower gel once before, and it's amazing. Hard to find, too. One of The Body Shop's best scents, and it's usually only available seasonally! I wish they sold it in bigger bottles, but I was happy to find this.",B0009RF9DW
755,"04 7, 2014",5.0,I GOT TO GET SOME MORE BECAUSE MY BATHS ARE BECOMING KINDA LAME WITHOUT THIS LIQUID SOAP SO FOR NOW I AM OKAY,B0009RF9DW
756,"04 2, 2014",5.0,"So yes the little bottle is $20.00 however if you're looking for relief from baby being at the breast, this little bottle is like gold for them. It goes such a long way. You don't need much. It's not greasy feeling like some lanolin can get. We have actually used in for our 8 month old through teething & rash. We'd throw some on at bed & by morning good as new! I highly highly recommend this to all new moms!",B0009RF9DW
757,"03 27, 2014",5.0,This gel is a genuine imported product from France. Over the years I have bought my wife similar products by other very expensive brands from France. Real high quality at a very affordable price.,B0009RF9DW
758,"03 19, 2014",5.0,"This stuff is really good smelling and lasts long. Even if it does not make women throw themselves at your feet, it sure does help.",B0009RF9DW
759,"03 18, 2014",5.0,"Love the way Old Spice High Endurance Body Wash, Pure Sport smells. Gets you clean, classic product that is very effective",B0009RF9DW
760,"03 13, 2014",5.0,"i am ok with this adidas hair and body 3 active start shower gel and shampoo 250 ml 8.4 oz

thank you",B0009RF9DW
761,"03 10, 2014",5.0,"I love this hard to find lotion/fragrance, as well as the feel of the lotion.  A little goes a long way.  The Amazon price is a great value. The product arrived quickly and in perfect condition.",B0009RF9DW
762,"03 3, 2014",5.0,If you have body acne this product is a must. I noticed a difference on my back and chest within the first week of using this body wash. It helps heal what is already there and helps prevent 95% of it from reoccurring!,B0009RF9DW
763,"02 26, 2014",5.0,"this body wash smells amazing! and as an added bonus,if you plug the bathtub and put a little under warm,running water,it makes a wonderful bubble bath with loads of suds! and the suds last a long time too.this body wash's scent relaxes you and softens your skin!",B0009RF9DW
764,"02 25, 2014",5.0,"I have always loved the fragrance of this product and when I found it at this price, I went for it! I received it in a very timely matter.",B0009RF9DW
765,"02 18, 2014",5.0,"Have used this fragrance for years now; just love it!!!  Hard to find the matching shower gel, so very happy to have found
it on Amazon.  Five stars all the way!!!",B0009RF9DW
766,"02 15, 2014",5.0,"I purchased this lotion in December 2013 while Christmas shopping.  I fell in love with it right away.  This is the nicest scented body lotion I've found in many years.  I absolutely adore it.  I let a female friend of mine try it but told her up front not to ask for it because it's one item I would not be giving away.  I am trying to use it sparingly so as not to use it up too quickly.  Sadly, I returned to the store that I purchased it from but they did not have anymore.  Each time I visit that store, I always check to see if more of this wonderful lotion has come in, but so far, it hasn't.  The price in the store was much less than what it is being sold for on Amazon.com.  I will continue to check the store to see if more comes in, but will keep in mind that I can order it on Amazon, although it will cost more.  I would love to make this a regular part of my beauty regime.",B0009RF9DW
767,"02 7, 2014",5.0,This one is a winner I can't afford the J'Adore original but this is very close reminds me of Perry Ellis 360 (circa 1990s) but I like it,B0009RF9DW
768,"01 28, 2014",5.0,"Actually, at first I intended to order white musk 'lotion', not the body wash.
So I ordered the wrong item without reading the description carefully.
The funny thing is I USE THIS EVERYDAY.
I smelled both scents of the lotion and body wash, and I prefer this one.",B0009RF9DW
769,"01 19, 2014",5.0,"Victoria Secret had an amazing fragrance in this but has since discontinued it.  While this wasn't a cheap way to buy what of these remains, It was worth every penny being able to buy what is left of these on the market.  This scent is my all time favorite.",B0009RF9DW
770,"01 16, 2014",5.0,"I love Pure and Basic Body Wash in general, some scents better than others.  I wasn't sure about this one at first, I thought it was a faded scent, perhaps due to age.  And then, at some point, I got a whiff of my hand.  Wow.  Yum.  Yes, it's a foodie smell, but this one I like.

As for the cost, this container is almost 3x the size of the Pure and Basic regular sized containers, so I didn't feel the price was disproportionate, especially since this particular scent has been discontinued and is hard to find.",B0009RF9DW
771,"01 12, 2014",5.0,"It was what my 16 year old grandson wanted,because he can not fine it in the stores. Please bring it
back to walmart.",B0009RF9DW
772,"01 5, 2014",5.0,"I stopped using soap when I started working in the beauty industry about 15 years.  Having used a wide array of skin care products and in particular body wash, I was delighted and surprised when I tried this one for the first time.  I didn't realize that I actually like the smell of Nutmeg itself when not baked into my mom's oatmeal raisin cookie.  Truly a unique experience in the shower and my skin loved every minute of it.  Bravo.",B0009RF9DW
773,"01 5, 2014",5.0,I recently had this amazing citrus salad from Whole Foods and this body wash is every bit as yummy!  I don't recommend eating it of course but I highly recommend it in the morning to wake the senses.  Refreshing!,B0009RF9DW
774,"12 31, 2013",5.0,"This was the best of all the Axe line, and they discontinued it. I wish they would bring it back. :(",B0009RF9DW
775,"12 27, 2013",5.0,I absolutely love Clarins Eau Ensoleillante Moisturizing Body Lotion.  I wish they made this all year long.  Once you try it you will like it.  So light and moisturizing.,B0009RF9DW
776,"12 26, 2013",5.0,"I am so disappointed that Avon discontinued this item because this is a great cleanser.  Scents are great, love the particles for cleansing and the fact that it does not break my skin out like many of the heavily perfumed items from the Body shop and Bath & Body Works. Great stuff, wish I could buy it buy the case!  Thanks for Amazon sites still offering it!",B0009RF9DW
777,"12 22, 2013",5.0,"Love it! moisturizing, citrus fragrance is fresh and clean,will purchase again! Is not overpowering like many washes can often be.",B0009RF9DW
778,"12 20, 2013",5.0,"I brought the body lotion and showel gel and it just smells like the best egyptian musk I've ever smelled. I get compliments all the time! I went back to the store that I brought it from but they haven't gotten any more in. I got both items for the price of just the lotion on amazon. If I have to pay full price, then that is what I will have to do because if something smells good on your body, why not keep it smelling great!",B0009RF9DW
779,"12 19, 2013",5.0,"This body wash is great. It lathers well and doesn't dry out my skin or irritate it in any way.  I am partial to the citrus scent, but I do like all the other ones I've tried too, eucalyptus, sage, and pepper. They all smell fresh and are not overpowering at all. I like that this product is natural.",B0009RF9DW
780,"12 12, 2013",5.0,Outstanding product! My girls have always liked it and always ask for it for Christmas.  It was well packed and delivered on time for Christmas.,B0009RF9DW
781,"12 12, 2013",5.0,"I was so happy that I was able to purchase my favorite Bath & Body Works scent that had been discontinued in the store. This was a great price for the three bottles, and if this person/company has more of this scent I am going to buy more!",B0009RF9DW
782,"12 8, 2013",5.0,My husband loves the bergamot fragrance and most of the local brands are mixed with other more feminine scents. This is just the bergamot and is great refreshing body wash.,B0009RF9DW
783,"12 7, 2013",5.0,I haven't gotten it yet because I ordered it today but I'm hoping it will be good for me to use,B0009RF9DW
784,"12 5, 2013",5.0,Great deal and leaves my kids smelling awesome!  I bought a box of them years ago and we still have some left!!!,B0009RF9DW
785,"12 3, 2013",5.0,I love this bubble bath!  This bubble bath smell wonderful and I love soaking in it.  After a bath you skin is so soft and you smell great all day!,B0009RF9DW
786,"11 18, 2013",5.0,"Umm smells yummy, fresh fruity not overly sweet, perfect for fall time. This is a very mild scrub good for daily use with nice creamy suds. The packaging is also beautiful :)",B0009RF9DW
787,"11 16, 2013",5.0,"Glad to find this at such a cheap price, this is a family favorite scent. So yummy, but not over sweet. Refreshing fruity scent that doesn't smell too summery. The body shop shower gels do last a good while despite the smaller size from drugstore brands. My mom loves this scent in the handsoap and that's how I got hooked.",B0009RF9DW
788,"11 11, 2013",5.0,"Found this stuff in Japan and wondered if I could find it again. 3drops of it goes as far as a handful of normal soap, it stays foamy and soapy and has a nice scent!",B0009RF9DW
789,"11 11, 2013",5.0,This smells so good exactly like the body lotion and spray mist. It is a soft femine fragrance not too overpowering.  I would highly recommend!,B0009RF9DW
790,"10 26, 2013",5.0,This is a beautiful scented lotion.  Very moisturizing and scent is perfect. I will order again when I run out.  It matched perfectly to the perfume.,B0009RF9DW
791,"10 24, 2013",5.0,"very masculine smell, perfect for camping or festivals etc where you don't want to bring several bottles of products. definitely recommend it.",B0009RF9DW
792,"10 20, 2013",5.0,I've tried and liked many of the different Shower gels by AXE. But by far.. The AXE MUSIC is The Best Ever.  WHY DID THEY STOP SELLING IT!,B0009RF9DW
793,"10 10, 2013",5.0,"This is the best body wash I've ever used. I use it every day and it's the only body wash that leaves my body smelling good for a prolonged period of time, and at the same time reduce the greasiness of the skin.",B0009RF9DW
794,"10 3, 2013",5.0,I became acquainted with Savannah Bee Mint Julep when I originally bought one from Bath and Body.  I always like the fragrance and its invigorating effect.  I would recommend this body wash.  It lasts a long time and lathers well.,B0009RF9DW
795,"09 24, 2013",5.0,"wonderful stuff  ,,great shower cream , better than any other i have tried for mild oily skin .the large is the best value and last a lot longer than i thought",B0009RF9DW
796,"09 24, 2013",5.0,"It diffuses a very mild light perfume, just what I wanted. I wear Shalimar lotion and perfume so I wanted a nice hint on days I do not want to wear the stronger lotions and perfumes. I will be purchasing it again.",B0009RF9DW
797,"09 20, 2013",5.0,"This is pricey, but the results are worth it.  Skin feel silky and the aroma is wonderful.  Not much is needed for results, so it does last a long time.  I will keep coming back to buy it on Amazon because I have not found it locally.",B0009RF9DW
798,"09 19, 2013",5.0,"Having given up on bar soap and its innate ability to dry my skin out, I have been using shower gel for years.  Until recently, I've had no preference to any brand, as I felt they were all pretty similar.  After seeing some of the awards that Pattern Body Wash has received in various men's magazines I decided to try it for myself.

On opening the bottle, the fragrance was not overpowering or chemical-smelling, at all;  in fact, it was quite the opposite,  It has a great aroma with, not really a subtle scent, rather more subdued, and certainly not overwhelming.  In addition to nutmeg, I have also tried citrus, eucalyptus, cucumber, sage and black pepper, and all of them have been outstanding fragrances.  I was also impressed by the small amount of gel needed to clean the entire body.  Many of the other brands that I have tried seem to over-foam and usually leave a little residue that needs a secondary rinse to remove.  This is not the case with any of the Pattern products I have tried.  The body wash is silky, with just the right amount of lather, and it cleans exceptionally well.

One of the other areas, in which I compare body washes, is the dryness that ensues after toweling off after a shower.  Pattern is exceptional in this realm and leaves the skin smooth and soft, even in a very dry climate with little humidity.

The price point is certainly several dollars more than I would normally spend on a standard body wash, but in all truth, one bottle lasts longer than all of the other companies I have tried over the past 20 years.

Great job Pattern on a fantastic product, you have made a routine shower a much better experience.",B0009RF9DW
799,"08 31, 2013",5.0,Great product!  Clean&fresh smell.  It is one of my bath and shower products.  I do love many of the Boots products.,B0009RF9DW
800,"08 29, 2013",5.0,"I was skeptical about ordering this lotion because I didn't think it would smell like the actual perfume. WRONG!! It smells exactly like the Original J'Adore perfume. A bottle of J'Adore lotion is about $60.00,what a savings! This bottle of lotion is a good size too. I am very very happy with my purchase, I would give it 10 stars if I could! I am totally sold on Aura Intense. I will be ordering from this company again.",B0009RF9DW
801,"08 29, 2013",5.0,"I decided to purchase this for my husband as part of a gift because I love the ""Invigorating Tibetan"" version of this and it's every bit as gorgeous as the Tibetan shower gel but much milder and more on a light floral note whereas the Tibetan is more of a strong cologne scent. Very nice for baths before bedtime.",B0009RF9DW
802,"08 26, 2013",5.0,"I love this gel, it makes my bedroom smell great, as well as me.  Love it, love it, love! Need to buy more!  Thank U!",B0009RF9DW
803,"08 26, 2013",5.0,"As with other Savannah bee products, this feels good, smells delicious in the shower.  Hard to find but really helps with dry skin.",B0009RF9DW
804,"08 23, 2013",5.0,"I have loved this for years, bath and body discontinued it, never thought of looking for it online.  So glad I did",B0009RF9DW
805,"08 19, 2013",5.0,"This shower gel went above my expectation. This was not overpowering like other shower gels full of musky cologne.
I have sensitive skin so this went on my skin without a problem. Thanks for the fast shipping.",B0009RF9DW
806,"08 19, 2013",5.0,Dove no longer manufactures this body wash so I was relieved to find it on Amazon. The price is ridiculous but since I could not find it anywhere else I bought it. This is the only body wash I can use that doesn't dry my skin and make me itchy. If you pair this with Dove's Cream Oil lotion you're good to go.,B0009RF9DW
807,"08 19, 2013",5.0,"I gave Escada by Escada Shower Gel to my brother last Xmas (at his request) and I got ""Kudos"".
I am renewing his request, (he lives out of town and is hard to buy for) and I know it will be another ""Win""!
Thanks for the speedy delivery and the price was perfect! JP",B0009RF9DW
808,"08 16, 2013",5.0,"this is getting hard  to find.  don't know why -- it's one  of the best scents  for summer that we have ever discovered.  we have the lotion, the wash, and the cologne.",B0009RF9DW
809,"08 13, 2013",5.0,"I continually get compliments on how wonderful I smell whenever I have used this product- especially when using it with the body lotion. I bought this product at Bath and Body during one of their annual sales a year ago and now they no longer carry it. However, other dealers have it online for $ 45 and the lotion for $45  up to 95? I don't know why Bath & Body stopped selling it.",B0009RF9DW
810,"08 11, 2013",5.0,It makes taking a shower like a walk in a meadow of wild flowers.  Great consistency and viscosity.  Easy to get out of the bottle and spread on body.  Love the bubbles.,B0009RF9DW
811,"08 9, 2013",5.0,This cream smells incredible and has made my skin so soft.  Try the coordinating hand cream and massage cream.  Love it!,B0009RF9DW
812,"08 4, 2013",5.0,"This stuff smells heavenly and I am so happy to find Amazon has it!  I have been importing it at a much higher price and love the convenience of ordering it now via Amazon, not to mention the price break.  I use it as bubble bath daily and love it!",B0009RF9DW
813,"08 4, 2013",5.0,Years ago we discovered this bath/shower gel in various French hotels and fell in love with the scent.  I finally used up the last of my stash and was very glad to find it available in the U.S. so I no longer have to ask friends to bring it back for me.,B0009RF9DW
814,"07 29, 2013",5.0,"Would definitely buy it again/ Always get lots of compliments whenever I wear it. Now, I just need to find more cologne before it runs out.",B0009RF9DW
815,"07 29, 2013",5.0,"Product has been unavailable for some time and I was happy to find it on Amazon.  Used it for years until Thymes discontinued it. Was told this was a special ""edition"" just released last Christmas, and I hope they will do it again this year, as I will order some for gifts if it is available.",B0009RF9DW
816,"07 25, 2013",5.0,"Great product - kids love it and it smells good, too.  Easily rinses out of hair and leaves hair nicely manageable.",B0009RF9DW
817,"07 22, 2013",5.0,By far my favorite fragrance and this is the perfect size. Great for gifts too since it comes pre-packed with a ribbon.,B0009RF9DW
818,"07 18, 2013",5.0,"Great product! I use it on my face, neck and arms after shaving. My skin feels great and my eyes don't sting when I perspire.",B0009RF9DW
819,"07 12, 2013",5.0,I only use this in the winter as the beautiful fragrance seems a bit much in the summer.  But it is absolutely wonderful and I start using it in September and consider it a great asset to my layers of this fragrance.,B0009RF9DW
820,"07 12, 2013",5.0,"I have had multiple surgeries on my feet that have left long scars and using Vitamin E gel -- ONLY the pure gel, not other lotions with Vitamin E in them -- has significantly enhanced the reduction of the scars so that you can hardly notice them. I continue to use this gel everyday even though my surgery was 2 years ago and it still helps.  My scars are barely noticeable now.  It also keeps my feet soft and smooth.  Highly recommend this product!",B0009RF9DW
821,"07 6, 2013",5.0,This has been my fav for years! They don't make it anymore. Just wished they had the lotion to go with it!!,B0009RF9DW
822,"07 4, 2013",5.0,The in shower lotion is amazing. And it smells so wonderful.  I never want to run out of this. Buying the set with the body wash is so convenient.,B0009RF9DW
823,"06 17, 2013",5.0,This Bath and Body product is seasonal but I just love it and use it all year.  I was so glad I found this seller and didn't have to wait till Autumn to get more.  Item was received in a timely fashion and in perfect condition!,B0009RF9DW
824,"06 7, 2013",5.0,This smells just like fresh peaches....Wonderful for summer...I wish they had body lotion also...I would buy it by the gallon..,B0009RF9DW
825,"06 6, 2013",5.0,"I, like a lot of people, sometimes take Softsoap with a grain of salt. They smell fantastic, and feel great when you're scrubbing your body, but after you get out of the shower your skin feels kind of waxy.

However, I saw this and couldn't pass it up. Black orchid and velvet? It sounded (and smelled) wonderful! I would be lying if I said I wasn't also attracted to it because it's my favorite color, purple. Softsoap is also pretty reasonable, price wise, so I don't feel bad buying more than one bottle at a time.

This one, thankfully, leaves my skin nothing but silky smooth and smelling wonderful! I have learned the hard way that things that are orchid scented either turn out fresh and delightful, or horribly wrong. This is definitely fresh and delightful. If you are a fan of Olay's orchid body wash, or a fan of orchid in general, definitely give this a try.",B0009RF9DW
826,"06 6, 2013",5.0,Thank you for selling this.  The company doesn't make it any more or slowed down how much product it produces.  So it's wonderful to see that someone on Amazon sells it...thanks.,B0009RF9DW
827,"06 4, 2013",5.0,"We both love the shower gel.  It smells so good, and matches the lotion that is sold, too.  We love using it.",B0009RF9DW
828,"05 27, 2013",5.0,"Not found often elsewhere, such as Sephora and other similar stores.
It's not cheap but it lasts for a long long time.",B0009RF9DW
829,"05 26, 2013",5.0,"It smells good, suitable for my needs, the price is cheap, I am very satisfied. I would recommend this product to my family and close friends.",B0009RF9DW
830,"05 25, 2013",5.0,"This is my favorite body wash of all time. I love how my skin feels, the scent of it and that it comes in non-breakable bottles but, it is not available to purchase anymore. These last few bottles I was able to purchase were ridiculously overpriced yet, I still bought them. I don't understand why the company stopped making this product and would love to find something similar to replace this as my everyday body wash.",B0009RF9DW
831,"05 19, 2013",5.0,"The scent is very unique and luxurious. Very Euro...it combines the cleanness of modern scents with something ancient. I bought it for my husband, but i secretly love it for myself. I wish I had the cologne, but it cant be shipped to my FPO address.",B0009RF9DW
832,"05 13, 2013",5.0,"so i love every single Escada fragrance, the lotions, the body wash. THIS one is the one most people are like ""omg what is that smell?! IT SMELLS SO AMAZING!"" so i say yeah thats right, Escada has done it again. It is not too strong and stays on my skin for a good amount of time.",B0009RF9DW
833,"05 11, 2013",5.0,My daughter bought this for me because she knows how much I love it and sometimes its hard to find in the stores.,B0009RF9DW
834,"04 27, 2013",5.0,"I am writing this in the dark of my room. My roommate came over with a bottle of this stuff from Europe and whenever she would shower, I would wonder, ""What angel has fluttered down from the sky and walked into my life?"" ...because she smelt that good. SO today, I decided would be the day. I got drunk (because I can't do anything as daring), and stole her soap and took a shower in it. Only a wee bit. Like 3 dollops and I must say, OMG. I'll explain. You know, when you feel yourself hazy from an alcohol buzz, I was washed my face with it and when I opened my eyes, everything seemed brighter. THis stuff actually does revitalize. AND, I smell so expensive. I should probably go find another room to sleep in as I revel in this beauty. Because she will be able to tell immediately. She's cool though. She's Irish.",B0009RF9DW
835,"04 18, 2013",5.0,"I am using this product years ago
I never think that i can find it online
That's make me happy",B0009RF9DW
836,"04 8, 2013",5.0,We use this in our corporate fitness shower stall.  Refill the wall mounted dispenser.  No surprises if you are use to using tea tree as it doen't suds up like normal soaps nor leave a soapy residue on the skin.  Perfect for our use in shower.,B0009RF9DW
837,"04 8, 2013",5.0,I love the peaches and apricot scents from Philosophy but cannot find anymore. They no longer make them. This is my favorite in bath gel and in lotions.,B0009RF9DW
838,"04 6, 2013",5.0,"Coming from a gay male, this stuff smells really manly with that subtle spice smell mixed into the overall scent. The smell only lasts for a couple of hours after the shower but it leaves your skin soft and smelling great :) the pheromones that are infused certainly puts me in a better mood whenever i use it. I highly recommend it to any man that wants to smell and feel good and attract the ladies or other males, whatever your preferences are.",B0009RF9DW
839,"04 4, 2013",5.0,"Tired, stressed out? A shower with this will rouse your spirit.  And at the small price the best bargain in town.",B0009RF9DW
840,"04 4, 2013",5.0,"I love this scent unconditional Love, soft and clean. Amazons value was great also for this set. Thanks again for another great product!",B0009RF9DW
